year,yield,avg_tmax,avg_tmin,total_precip,total_solar,avg_temp,temp_range
2016,61.0,80.11999997225675,64.32272720336914,22.29999978840351,3126.4999923706055,72.22136358781295,15.79727276888761
2015,56.0,79.31227285211736,62.64954514936967,21.750000244006515,3133.969985961914,70.98090900074351,16.662727702747688
2015,53.0,79.31227285211736,62.64954514936967,21.750000244006515,3133.969985961914,70.98090900074351,16.662727702747688
2015,56.0,79.31227285211736,62.64954514936967,21.750000244006515,3133.969985961914,70.98090900074351,16.662727702747688
2015,54.0,79.31227285211736,62.64954514936967,21.750000244006515,3133.969985961914,70.98090900074351,16.662727702747688
2015,54.0,79.31227285211736,62.64954514936967,21.750000244006515,3133.969985961914,70.98090900074351,16.662727702747688
2014,56.0,77.97727324745871,61.341818202625625,18.670000003650784,3181.520004272461,69.65954572504216,16.635455044833087
2014,54.0,77.97727324745871,61.341818202625625,18.670000003650784,3181.520004272461,69.65954572504216,16.635455044833087
2014,56.0,77.97727324745871,61.341818202625625,18.670000003650784,3181.520004272461,69.65954572504216,16.635455044833087
2014,56.0,77.97727324745871,61.341818202625625,18.670000003650784,3181.520004272461,69.65954572504216,16.635455044833087
2014,56.0,77.97727324745871,61.341818202625625,18.670000003650784,3181.520004272461,69.65954572504216,16.635455044833087
2013,50.0,79.70545439286666,62.73454614119096,13.150000071153045,3171.189987182617,71.22000026702881,16.970908251675695
2013,47.0,79.70545439286666,62.73454614119096,13.150000071153045,3171.189987182617,71.22000026702881,16.970908251675695
2013,49.0,79.70545439286666,62.73454614119096,13.150000071153045,3171.189987182617,71.22000026702881,16.970908251675695
2013,46.0,79.70545439286666,62.73454614119096,13.150000071153045,3171.189987182617,71.22000026702881,16.970908251675695
2012,43.0,83.90238153366815,65.01952362060547,11.53999994136393,3379.9799880981445,74.46095257713681,18.88285791306268
2012,37.0,83.90238153366815,65.01952362060547,11.53999994136393,3379.9799880981445,74.46095257713681,18.88285791306268
2012,43.0,83.90238153366815,65.01952362060547,11.53999994136393,3379.9799880981445,74.46095257713681,18.88285791306268
2012,39.0,83.90238153366815,65.01952362060547,11.53999994136393,3379.9799880981445,74.46095257713681,18.88285791306268
2012,37.0,83.90238153366815,65.01952362060547,11.53999994136393,3379.9799880981445,74.46095257713681,18.88285791306268
2011,47.5,80.1236360723322,63.54590918801048,21.259999856352806,3207.169952392578,71.83477263017134,16.577726884321727
2011,48.0,80.1236360723322,63.54590918801048,21.259999856352806,3207.169952392578,71.83477263017134,16.577726884321727
2011,46.0,80.1236360723322,63.54590918801048,21.259999856352806,3207.169952392578,71.83477263017134,16.577726884321727
2011,46.0,80.1236360723322,63.54590918801048,21.259999856352806,3207.169952392578,71.83477263017134,16.577726884321727
2011,48.0,80.1236360723322,63.54590918801048,21.259999856352806,3207.169952392578,71.83477263017134,16.577726884321727
2010,51.5,81.6077273975719,65.25000052018599,22.060000095516443,3252.4599990844727,73.42886395887895,16.357726877385915
2010,49.0,81.6077273975719,65.25000052018599,22.060000095516443,3252.4599990844727,73.42886395887895,16.357726877385915
2010,52.0,81.6077273975719,65.25000052018599,22.060000095516443,3252.4599990844727,73.42886395887895,16.357726877385915
2010,52.0,81.6077273975719,65.25000052018599,22.060000095516443,3252.4599990844727,73.42886395887895,16.357726877385915
2010,51.0,81.6077273975719,65.25000052018599,22.060000095516443,3252.4599990844727,73.42886395887895,16.357726877385915
2009,46.0,77.30363568392667,61.31954557245428,20.989999789744616,3031.7000122070312,69.31159062819047,15.98409011147239
2009,44.0,77.30363568392667,61.31954557245428,20.989999789744616,3031.7000122070312,69.31159062819047,15.98409011147239
2009,45.0,77.30363568392667,61.31954557245428,20.989999789744616,3031.7000122070312,69.31159062819047,15.98409011147239
2009,44.0,77.30363568392667,61.31954557245428,20.989999789744616,3031.7000122070312,69.31159062819047,15.98409011147239
2009,44.0,77.30363568392667,61.31954557245428,20.989999789744616,3031.7000122070312,69.31159062819047,15.98409011147239
2008,47.0,78.59954556551847,61.489545822143555,22.440000038594007,3193.1300048828125,70.04454569383101,17.109999743374914
2008,42.0,78.59954556551847,61.489545822143555,22.440000038594007,3193.1300048828125,70.04454569383101,17.109999743374914
2008,46.0,78.59954556551847,61.489545822143555,22.440000038594007,3193.1300048828125,70.04454569383101,17.109999743374914
2008,45.0,78.59954556551847,61.489545822143555,22.440000038594007,3193.1300048828125,70.04454569383101,17.109999743374914
2008,42.0,78.59954556551847,61.489545822143555,22.440000038594007,3193.1300048828125,70.04454569383101,17.109999743374914
2007,43.5,82.84666697184245,64.69285710652669,13.85999995097518,3278.9100189208984,73.76976203918457,18.153809865315765
2007,47.0,82.84666697184245,64.69285710652669,13.85999995097518,3278.9100189208984,73.76976203918457,18.153809865315765
2007,44.0,82.84666697184245,64.69285710652669,13.85999995097518,3278.9100189208984,73.76976203918457,18.153809865315765
2007,44.0,82.84666697184245,64.69285710652669,13.85999995097518,3278.9100189208984,73.76976203918457,18.153809865315765
2007,46.0,82.84666697184245,64.69285710652669,13.85999995097518,3278.9100189208984,73.76976203918457,18.153809865315765
2006,48.0,78.79863704334606,62.1799992648038,18.67000011354685,3166.6300048828125,70.48931815407494,16.618637778542265
2006,45.0,78.79863704334606,62.1799992648038,18.67000011354685,3166.6300048828125,70.48931815407494,16.618637778542265
2006,50.0,78.79863704334606,62.1799992648038,18.67000011354685,3166.6300048828125,70.48931815407494,16.618637778542265
