year,yield,avg_tmax,avg_tmin,total_precip,total_solar,avg_temp,temp_range
2016,197.0,75.64884625948392,59.02269231356107,25.89000017568469,3727.1999740600586,67.33576928652249,16.626153945922844
2016,199.0,75.64884625948392,59.02269231356107,25.89000017568469,3727.1999740600586,67.33576928652249,16.626153945922844
2016,198.0,75.64884625948392,59.02269231356107,25.89000017568469,3727.1999740600586,67.33576928652249,16.626153945922844
2016,196.0,75.64884625948392,59.02269231356107,25.89000017568469,3727.1999740600586,67.33576928652249,16.626153945922844
2015,192.0,74.65307690547063,57.97307733389047,32.02000005543232,3649.430030822754,66.31307711968054,16.679999571580154
2015,183.0,74.65307690547063,57.97307733389047,32.02000005543232,3649.430030822754,66.31307711968054,16.679999571580154
2015,189.0,74.65307690547063,57.97307733389047,32.02000005543232,3649.430030822754,66.31307711968054,16.679999571580154
2015,183.0,74.65307690547063,57.97307733389047,32.02000005543232,3649.430030822754,66.31307711968054,16.679999571580154
2015,181.0,74.65307690547063,57.97307733389047,32.02000005543232,3649.430030822754,66.31307711968054,16.679999571580154
2014,178.0,72.92076859107384,55.77999958625207,26.999999940395355,3546.6799926757812,64.35038408866295,17.14076900482177
2014,185.0,72.92076859107384,55.77999958625207,26.999999940395355,3546.6799926757812,64.35038408866295,17.14076900482177
2014,183.0,72.92076859107384,55.77999958625207,26.999999940395355,3546.6799926757812,64.35038408866295,17.14076900482177
2014,185.0,72.92076859107384,55.77999958625207,26.999999940395355,3546.6799926757812,64.35038408866295,17.14076900482177
2014,185.0,72.92076859107384,55.77999958625207,26.999999940395355,3546.6799926757812,64.35038408866295,17.14076900482177
2013,164.0,73.21444419578269,55.73666650277597,25.3399999756366,3772.359992980957,64.47555534927933,17.477777693006722
2013,163.0,73.21444419578269,55.73666650277597,25.3399999756366,3772.359992980957,64.47555534927933,17.477777693006722
2013,169.0,73.21444419578269,55.73666650277597,25.3399999756366,3772.359992980957,64.47555534927933,17.477777693006722
2013,162.0,73.21444419578269,55.73666650277597,25.3399999756366,3772.359992980957,64.47555534927933,17.477777693006722
2012,137.0,79.07038483252892,59.83576906644381,13.079999905079603,4071.7399826049805,69.45307694948636,19.234615766085106
2012,141.0,79.07038483252892,59.83576906644381,13.079999905079603,4071.7399826049805,69.45307694948636,19.234615766085106
2012,139.0,79.07038483252892,59.83576906644381,13.079999905079603,4071.7399826049805,69.45307694948636,19.234615766085106
2012,140.0,79.07038483252892,59.83576906644381,13.079999905079603,4071.7399826049805,69.45307694948636,19.234615766085106
2012,140.0,79.07038483252892,59.83576906644381,13.079999905079603,4071.7399826049805,69.45307694948636,19.234615766085106
2011,172.0,74.07807614253117,57.412692290086014,23.22999995201826,3632.8500061035156,65.7453842163086,16.66538385244516
2011,177.0,74.07807614253117,57.412692290086014,23.22999995201826,3632.8500061035156,65.7453842163086,16.66538385244516
2011,171.0,74.07807614253117,57.412692290086014,23.22999995201826,3632.8500061035156,65.7453842163086,16.66538385244516
2011,169.0,74.07807614253117,57.412692290086014,23.22999995201826,3632.8500061035156,65.7453842163086,16.66538385244516
2011,167.0,74.07807614253117,57.412692290086014,23.22999995201826,3632.8500061035156,65.7453842163086,16.66538385244516
2010,165.0,75.68153909536508,59.23499973003681,34.39999978989363,3641.1199951171875,67.45826941270094,16.44653936532827
2010,179.0,75.68153909536508,59.23499973003681,34.39999978989363,3641.1199951171875,67.45826941270094,16.44653936532827
2010,167.0,75.68153909536508,59.23499973003681,34.39999978989363,3641.1199951171875,67.45826941270094,16.44653936532827
2010,169.0,75.68153909536508,59.23499973003681,34.39999978989363,3641.1199951171875,67.45826941270094,16.44653936532827
2010,179.0,75.68153909536508,59.23499973003681,34.39999978989363,3641.1199951171875,67.45826941270094,16.44653936532827
2009,181.0,72.08461541395921,55.317692023057205,26.340000158175826,3619.7800064086914,63.70115371850821,16.766923390902008
2009,185.0,72.08461541395921,55.317692023057205,26.340000158175826,3619.7800064086914,63.70115371850821,16.766923390902008
2009,183.0,72.08461541395921,55.317692023057205,26.340000158175826,3619.7800064086914,63.70115371850821,16.766923390902008
2009,188.0,72.08461541395921,55.317692023057205,26.340000158175826,3619.7800064086914,63.70115371850821,16.766923390902008
